repository_name_with_owner;Project;description;repository_url;commit_hash
sualeh/magnetictrackparser;magnetictrackparser;Magnetic Track Parser is a Java 7 library that can parse magnetic tracks from a bank issued card. All classes are immutable and thread-safe. The standard `toString()` function formats data in a readable form. Validity is enforced by JUnit tests. Maven is needed for a build.;https://github.com/sualeh/magnetictrackparser;aa57883ffd20ada1c11bfe2b1b8931f2a2581329
sualeh/pointlocation6709;pointlocation6709;"Point Location 6709 is an LGPL licensed Java library for parsing 		and formatting geographic point locations in ISO 6709 		format.";https://github.com/sualeh/pointlocation6709;c0c186c2518f41e3fe174920cacd5c0d082d01a0
sualeh/sunposition;sunposition;"Sun Position Calculations is an LGPL licensed Java library for calculating 		sunrise and sunset times for any location in the world.";https://github.com/sualeh/sunposition;0598eda2ea9f548bd65676bbb334b3bc1fb76310
subchen/jetbrick-all-1x;jetbrick;a full-stack framework written with java.;https://github.com/subchen/jetbrick;abe54629a508592287afe5ca4ffc93bf8bf4940c
subchen/jetbrick-orm;jetbrick-orm;Object-relational mapping framework for jetbrick;https://github.com/subchen/jetbrick-orm;aca209525ea28c4817c60603301c491eec0eddee
subchen/jetbrick-template-2x;jetbrick-template;Next generation template engine for Java.;https://github.com/subchen/jetbrick-template;fee655c8ecbe7ed5e896445ee95bd6391156cc89
SubiyaCryolite/jds;Jenesis-Data-Store;A dynamic, cross platform, high performance, ORM data-mapper. Designed to assist in rapid development and data mining;https://github.com/SubiyaCryolite/Jenesis-Data-Store;5e29a2841bf6833313b1d248182f5861cf73f007
sue445/gaerminal;gaerminal;run groovy script on your Google App Engine app;https://github.com/sue445/gaerminal;3ebdd9d2a6c5a3bd9ff8a952b07e1664fdd08d78
sugarcrm/candybean;candybean;A highly configurable testing framework that seeks to automate across web and mobile while encapsulating common testing features.;https://github.com/sugarcrm/candybean;1bbe3828c3aeda5112b811b3e8daaadded47a663
suhaig/props2js;props2js;Tool to convert Java properties files into JavaScript.;https://github.com/suhaig/props2js;13c78afe31c26210865ca590289126bc25aa1dd5
su-kun1899/schemaspy-maven-plugin;schemaspy-maven-plugin;Maven Plugin For SchemaSpy;https://github.com/su-kun1899/schemaspy-maven-plugin;c05f6db7480a738cd748b62542e45380a8a0dc49
sundrio/sundrio;sundrio;Misc compile time tools;https://github.com/sundrio/sundrio;2bbc00880302f0ab1494fbea15926e4753d99488
sunqitao/m1c-lannie;m1c-lannie;use spring,spring mvc, mybatis, use mongo redis dynamic datasource query by page;https://github.com/sunqitao/m1c-lannie;a65dab627961fb6bf4bd749b24b740240339fb91
supercargo/guice-persist-jooq;guice-persist-jooq;Guice-persist extension for using jOOQ based persistence layer;https://github.com/supercargo/guice-persist-jooq;d1f5da800224206b38285974f46714b881acd15d
supwisdom/spreadsheet-mapper;spreadsheet-mapper;JAVA mapping library between spreadsheet and object;https://github.com/supwisdom/spreadsheet-mapper;682bc902858dcd9e925c6a9b9e93b3580f692555
sursmobil/touchy;touchy;Deployment sensitive configuration library for Java;https://github.com/sursmobil/touchy;9d9a104ddefbc0f3725c021f8a2211c24a352245
SUSE/salt-netapi-client;saltstack-netapi-client-java;Java client to access the SaltStack net-api;https://github.com/SUSE/saltstack-netapi-client-java;ba9df39555c430ad08e44cd08f440cc55ca90ca4
susom/database;database;Simplified API for accessing JDBC data sources.;https://github.com/susom/database;888616ed6a6aa316d886f562b6aaa6923a1facbd
svandecappelle/vkl-graph;vkl-graph;GWT Based graphics librairy;https://github.com/svandecappelle/vkl-graph;a7f079166209e9ca3ddea2e289b9e68945e4dbd6
svanoort/rest-compress;rest-compress;Library providing additional compression options for RestEasy;https://github.com/svanoort/rest-compress;4e34fcbe0d1b510962a93509a78b6a8ade234606
SvenEwald/xmlbeam;xmlbeam;" A java library to create ""projections"" of XML-Data to Java (and back). A projection is a defined subset of XML elements or attributes in an XML DOM tree. In contrast to data binding the resulting Java API is much more stable. Requires at least Java6 and has no further runtime dependencies. ";https://github.com/SvenEwald/xmlbeam;acaac1b8fa28d246f17187f5e3c6696458a0b447
svenkubiak/embedded-mongodb;embedded-mongodb;Embedded MongoDB for unit testing purposes based on flapdoodle-oss/de.flapdoodle.embed.mongo;https://github.com/svenkubiak/embedded-mongodb;ed6866dbb3f190171b028873d624aa0ff759620d
svenkubiak/jBCrypt;jBCrypt;A Java implementation of OpenBSD's Blowfish password hashing code http://www.mindrot.org/projects/jBCrypt;https://github.com/svenkubiak/jBCrypt;68c27d1a397e102b81352acca88862d5e7a8a022
svenkubiak/JPushover;JPushover;Convenient class for sending messages to Pushover in Java project;https://github.com/svenkubiak/JPushover;d2b0c5406928a7f67efbe9e52ed289a236c1a483
svenkubiak/mangooio;mangooio;An Intuitive, Lightweight, High Performance Full Stack Java Web Framework.;https://github.com/svenkubiak/mangooio;6c2c43a3e4dc82e4e2e0b137969e5ef8f2320982
svenkubiak/mangooio-hibernate-extension;mangooio-hibernate-extension;Convenient class for the mangoo I/O framework to work with Hibernate;https://github.com/svenkubiak/mangooio-hibernate-extension;c386e45ab753eacfc65c9f9f3c61760ac174a619
svenmeier/wicket-box;wicket-box;Wicket Box.;https://github.com/svenmeier/wicket-box;0cf3acac316085eb111e5908f4c66266c81f9427
svenmeier/wicket-dnd;wicket-dnd;Wicket Drag and Drop.;https://github.com/svenmeier/wicket-dnd;3f93204edadef7c2305c55185616e637bedbacf2
sviperll/adt4j;adt4j;ADT4J main package. ADT4J implements Algebraic Data Types in Java language using visitor pattern;https://github.com/sviperll/adt4j;d9670b80ddce44609738bb1d1db6ac5ae9580ef9
sviperll/chicory;chicory;Basic data-types, algorithms and data-structures;https://github.com/sviperll/chicory;a88b05b7031b0446db7793b387dc540a749a5b3f
sviperll/easycli4j;sviperll-cli;Java library for command line arguments processing;https://github.com/sviperll/sviperll-cli;e8f51426cb041d894990445ea9ddf5e7592ce0f9
sviperll/multitasking4j;sviperll-task;Java multitask programming library;https://github.com/sviperll/sviperll-task;e487670a5e789146eb412cea817e73abb151d615
sviperll/repository4j;repository4j;Java code-driven (no annotations) ORM.;https://github.com/sviperll/repository4j;e956e4b53ef002c80907d83553db1e8cb1f14d79
sviperll/writejava4me;writejava4me;Simple and easy Java code-generator;https://github.com/sviperll/writejava4me;3614c2727d11aa4a2cd9eb60f33c592082db636e
swagger-api/swagger-codegen;swagger-codegen;swagger-codegen contains a template-driven engine to generate documentation, API clients and server stubs in different languages by parsing your OpenAPI / Swagger definition.;https://github.com/swagger-api/swagger-codegen;fc72545542b569b8cdfbecbc4f9ae21377161f12
swagger-api/swagger-core;swagger-core;Examples and server integrations for generating the Swagger API Specification, which enables easy access to your REST API;https://github.com/swagger-api/swagger-core;6f6e420b50cedbfef192610bb469817d2a242103
swagger-api/swagger-inflector;swagger-inflector;;https://github.com/swagger-api/swagger-inflector;3b059c512c6b540684bc4cca4cd70f4708bdce06
swaldman/mchange-commons-java;mchange-commons-java;a library of arguably useful Java utilities.;https://github.com/swaldman/mchange-commons-java;78015a8cd21c56144b461885f1464296860af10f
sworisbreathing/ehcache-file-monitor;ehcache-file-monitor;"Ehcache File Monitor extends Ehcache to provide a scalable, high         performance solution for ensuring the ""freshness"" of resources         loaded from a file system.";https://github.com/sworisbreathing/ehcache-file-monitor;f812c0fc38f999e5e9882d16317a51a4887bb202
sWoRm/Spojo;Spojo;Spojo Framework Parent;https://github.com/sWoRm/Spojo;8fb2194e45140bd6a82432b5343fd91adc8dcdf7
Swrve/rate-limited-logger;rate-limited-logger;RateLimitedLogger is an SLF4J-compatible, simple, fluent API for rate-limited logging in Java;https://github.com/Swrve/rate-limited-logger;1d9817e3882002747d4b717551b4fa5ec2134431
synhershko/elasticsearch-analysis-hebrew;elasticsearch-analysis-hebrew;Hebrew analyzer plugin for elasticsearch;https://github.com/synhershko/elasticsearch-analysis-hebrew;1061a5ef07160c6a2634d41a9d5f40333e106e19
synhershko/HebMorph;HebMorph;Enabling Hebrew search through Lucene. Part of the HebMorph project, for making Hebrew properly searchable;https://github.com/synhershko/HebMorph;d24b08a3e513c22977d02ebec91ab108b46955e1
synyx/messagesource;messagesource;"Implementation of Springs MessageSource interface that is able to load Messages at once from 		several sources like a Database (using JDBC).";https://github.com/synyx/messagesource;3c4502f5f48692a7aa73805eddae92df455e96b1
sypexgeo/sypexgeo4j;sypexgeo4j;Java API for Sypex Geo Web Service;https://github.com/sypexgeo/sypexgeo4j;7bd9d0dca5cff54dc745c00220372bcae2fa7237
syphr42/libsleepiq-java;libsleepiq-java;Java API for SleepIQ Connected Mattress;https://github.com/syphr42/libsleepiq-java;a57a8d0d321edbdf8a2b1c412ed941b080bc48e2
syphr42/prom;prom;Prom provides easy access to and lifecycle management for properties files in Java.;https://github.com/syphr42/prom;074d67c4ebb3afb0b163fcb0bc4826ee577ac803
syphr42/utils-x509;utils-x509;X.509 Utilities provides an easy way to create and verify signatures using X.509 certificates.;https://github.com/syphr42/utils-x509;a562a5b97730443e4800dde6a7a0c706eb18e1bc
szpak/gradle-pitest-plugin;gradle-pitest-plugin;Gradle plugin for PIT Mutation Testing;https://github.com/szpak/gradle-pitest-plugin;2820480e748fa36603e76ccffea689713f82cd9d
szpak/mockito-java8;mockito-java8;Mockito add-ons leveraging Java 8 and lambda expressions to make mocking even more compact;https://github.com/szpak/mockito-java8;7c9f30b0d53445a9dd0c7a380cdab58a0079d716
t0xa/sasscss-maven-plugin;sasscss-maven-plugin;Sass CSS Maven Plugin;https://github.com/t0xa/sasscss-maven-plugin;a1672fc99b5e83a270f2ae55f2e6482a245f43c6
t3hnar/scala-bcrypt;scala-bcrypt;Scala wrapper for jBcrypt + pom.xml inside;https://github.com/t3hnar/scala-bcrypt;eb24eb5671ef1c7925f8ac77b6d0b6d9199d7940
t7mp/maven-t7-plugin;maven-t7-plugin;Tomcat 7 Maven Plugin;https://github.com/t7mp/maven-t7-plugin;e1be3c8554403d95a3667c68909300c8396634ba
tabulapdf/tabula-java;tabula-java;Extract tables from PDF files;https://github.com/tabulapdf/tabula-java;c94fe95a8d0b3f3a3ccc4ce57399089b4d453039
tacitknowledge/autopatch-maven-plugin;autopatch-maven-plugin;Maven plugin for AutoPatch;https://github.com/tacitknowledge/autopatch-maven-plugin;9d1c9cf99637899d4fb3d78ca602638bc91faa33
tacitknowledge/flip;flip;A feature toggle framework for Java;https://github.com/tacitknowledge/flip;0e2c57ad084162ed314a471eb1fdcce61b1b9c86
tacitknowledge/maven-cobertura-checker;maven-cobertura-checker;The standard Cobertura maven plugin processes cobertura classes, not the XML report for threshold         checks.  This becomes a barrier when generating the cobertura report using tools like testacular, a coverage         utility for Java Script.  This plugin will parse the report and perform threshold checks.          It targets the http://cobertura.sourceforge.net/xml/coverage-04.dtd;https://github.com/tacitknowledge/maven-cobertura-checker;2ca2041cf011271547bb47681645a959b2cd1271
tacitknowledge/maven-crx-packager-plugin;maven-crx-packager-plugin;This package contains all helper plugin to automatically send the crx package and install it;https://github.com/tacitknowledge/maven-crx-packager-plugin;601a037fa0318a2b3f44c0cca7a2e3ce6a338d50
tacitknowledge/maven-plugin-support;maven-plugin-support;Shared utilities for plugins. Handles aggregate reporting, xslt transforms, graphing, etc;https://github.com/tacitknowledge/maven-plugin-support;f488f55759a7ff31b3cf3c9ade0143d5842f9932
tacitknowledge/noexcuses;noexcuses;Mockito extension to make unit testing simple POJOs less tedious.;https://github.com/tacitknowledge/noexcuses;79f39d8ddf2cee4fb60a97a676e1bf4b25492104
tacitknowledge/pmd;pmd;This is a fork of the github/pmd/pmd project located at         https://github.com/pmd/pmd     The fork is at https://github.com/tacitknowledge/pmd ;https://github.com/tacitknowledge/pmd;734b24a11051d182dffcb4647980d92ba8bd624c
tacitknowledge/slow-light;slow-light;Proxying framework for causing concurrent scalability issues with objects and services;https://github.com/tacitknowledge/slow-light;7629d9f4bfcd0f71d4d597fe3e0a71069030fc6a
tackley/dbdeploy;dbdeploy;dbdeploy: java tools to manage agile database management;https://github.com/tackley/dbdeploy;23ab556af50b02ae46c76eac41a77813c92620b2
taimos/common-gs1;common-gs1;Collection of utils for GS1 numbers;https://github.com/taimos/common-gs1;134368debe64d02aed0a5efbf8514ccd9f0dee95
taimos/daemon-framework;daemon-framework;Library providing daemon functionality;https://github.com/taimos/daemon-framework;0670fb8b12ef23869b4cb96607210254b09e0c46
taimos/GPSd4Java;GPSd4Java;Java Client library for GPSd deamon;https://github.com/taimos/GPSd4Java;f3bdfcc5eed628417ea72bf20d108519f24d105b
taimos/HTTPUtils;HTTPUtils;Utility package for HTTP calls;https://github.com/taimos/HTTPUtils;d585f558ffd427af526e9977cb905ec28e9c6056
taimos/restdoc-cxf;restdoc-cxf;Apache CXF Utility for RestDoc;https://github.com/taimos/restdoc-cxf;c368628bded28ee2221ee3dfcb321773f12222e1
taimos/RESTUtils;RESTUtils;Utility classes for JAX-RS;https://github.com/taimos/RESTUtils;bdb1bf9a2eb13ede0eec6f071c10cb2698313501
taimos/spring-cxf-daemon;spring-cxf-daemon;Daemon with Spring and CXF;https://github.com/taimos/spring-cxf-daemon;a2f2158043ab7339ac08d9acfc3fe61d5a34b43a
taimos/spring-dao-mongo;spring-dao-mongo;Spring DAO for Mongo/Jongo;https://github.com/taimos/spring-dao-mongo;5525c1e3b92f83aed7f4c65f450d1f9e914df52a
TakahikoKawasaki/nv-bluetooth;nv-bluetooth;Bluetooth utility library, mainly for Android.;https://github.com/TakahikoKawasaki/nv-bluetooth;ef0099e941cd377571398615ea5e18cfc84cadd3
TakahikoKawasaki/nv-cipher;nv-cipher;Cipher tools.;https://github.com/TakahikoKawasaki/nv-cipher;d01aa4f53611e2724ae03633060f55bacf549175
TakahikoKawasaki/nv-digest;nv-digest;Message digest utility;https://github.com/TakahikoKawasaki/nv-digest;63186f4401f1dbcf471514e24797bfacab618a81
TakahikoKawasaki/nv-i18n;nv-i18n;Package to support internationalization;https://github.com/TakahikoKawasaki/nv-i18n;2f4f4ec94a2cfba9ab456a3f9392bd70e7d08dcc
TakahikoKawasaki/nv-websocket-client;nv-websocket-client; WebSocket client implementation in Java. ;https://github.com/TakahikoKawasaki/nv-websocket-client;5c13e99c72e7ee324915213ddf60dbe0d184d956
takari/io.takari.incrementalbuild;io.takari.incrementalbuild;;https://github.com/takari/io.takari.incrementalbuild;71024f6751f3bd5811de6c1cfbd14b329725d03c
takari/takari-local-repository;tesla-concurrent-localrepo;This extension for Aether contains a synchronization context that employs OS-level file locks to enable safe     concurrent access to the local repository across processes.;https://github.com/tesla/tesla-concurrent-localrepo;f4eb0374c05e34efe85240060e1e35f500c2b585
takari/takari-pom;takari-pom;Parent POM for Takari projects;https://github.com/takari/takari-pom;06d7d10eecd23a18c0c45bd8c1a76109e7aff733
takawitter/trie4j;trie4j;Various TRIE implementation including DoubleArray and LOUDS by Java.;https://github.com/takawitter/trie4j;927d9f745513f8f971944c9efb58ee0a78cd784a
